id,abstract_len,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1645568321,168,Serpin reactive center loop mobility is required for inhibitor function but not for enzyme recognition.,1994-11-01,127,journal-article,7961684,4,A5071223660,David Ginsburg,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,1,A5071830147,Taro Okazaki,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,2,A5048462960,Ung‐il Chung,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,3,A5091046788,Toshihide Nishishita,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,4,A5034754852,Shogo Ebisu,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,5,A5045035082,S Usuda,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,6,A5036864727,Shunji Mishiro,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,7,A5048595906,Steven Xanthoudakis,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,8,A5083559440,Tetsuya Igarashi,,,,1
W1589191932,125,"A redox factor protein, ref1, is involved in negative gene regulation by extracellular calcium.",1994-11-01,126,journal-article,7961715,9,A5044061030,Etsuro Ogata,,,,1
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,1,A5075600824,Robert H. Stoffel,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Howard Hughes Medical Institute,I1344073410,1
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,1,A5075600824,Robert H. Stoffel,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke University Hospital,I4210153043,2
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,1,A5075600824,Robert H. Stoffel,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke Medical Center,I4210126298,3
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,2,A5030580934,Richard R. Randall,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Howard Hughes Medical Institute,I1344073410,1
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,2,A5030580934,Richard R. Randall,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke University Hospital,I4210153043,2
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,2,A5030580934,Richard R. Randall,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke Medical Center,I4210126298,3
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,3,A5050538530,Richard T. Premont,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Howard Hughes Medical Institute,I1344073410,1
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,3,A5050538530,Richard T. Premont,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke University Hospital,I4210153043,2
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,3,A5050538530,Richard T. Premont,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke Medical Center,I4210126298,3
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,4,A5080672788,Robert J. Lefkowitz,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Howard Hughes Medical Institute,I1344073410,1
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,4,A5080672788,Robert J. Lefkowitz,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke University Hospital,I4210153043,2
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,4,A5080672788,Robert J. Lefkowitz,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke Medical Center,I4210126298,3
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,5,A5091208881,James Inglese,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Howard Hughes Medical Institute,I1344073410,1
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,5,A5091208881,James Inglese,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke University Hospital,I4210153043,2
W1507225552,155,"Palmitoylation of G protein-coupled receptor kinase, GRK6. Lipid modification diversity in the GRK family.",1994-11-01,124,journal-article,7961702,5,A5091208881,James Inglese,"Howard Hughes Medical Institute, Duke University Medical Center, Durham, North Carolina 27710;",Duke Medical Center,I4210126298,3
W1580210275,108,Insulin and dietary fructose induce stearoyl-CoA desaturase 1 gene expression of diabetic mice.,1994-11-01,121,journal-article,7961698,1,A5053476989,Katrina M. Waters,"Dept. of Biochemistry, University of Wisconsin, Madison 53706.",University of Wisconsin–Madison,I135310074,1
W1580210275,108,Insulin and dietary fructose induce stearoyl-CoA desaturase 1 gene expression of diabetic mice.,1994-11-01,121,journal-article,7961698,2,A5070541271,James M. Ntambi,"Dept. of Biochemistry, University of Wisconsin, Madison 53706.",University of Wisconsin–Madison,I135310074,1
W1535912426,190,Interactions between cAMP-dependent and SNF1 protein kinases in the control of glycogen accumulation in Saccharomyces cerevisiae.,1994-11-01,115,journal-article,7961723,1,A5074729074,Thomas Hardy,"Dept. of Biochemistry and Molecular Biology, Indiana University School of Medicine, Indianapolis 46202-5122.",Indiana University – Purdue University Indianapolis,I55769427,1
W1535912426,190,Interactions between cAMP-dependent and SNF1 protein kinases in the control of glycogen accumulation in Saccharomyces cerevisiae.,1994-11-01,115,journal-article,7961723,2,A5048878179,Dongqing Huang,"Dept. of Biochemistry and Molecular Biology, Indiana University School of Medicine, Indianapolis 46202-5122.",Indiana University – Purdue University Indianapolis,I55769427,1
W1535912426,190,Interactions between cAMP-dependent and SNF1 protein kinases in the control of glycogen accumulation in Saccharomyces cerevisiae.,1994-11-01,115,journal-article,7961723,3,A5076217348,Peter J. Roach,"Dept. of Biochemistry and Molecular Biology, Indiana University School of Medicine, Indianapolis 46202-5122.",Indiana University – Purdue University Indianapolis,I55769427,1
W1580583692,115,"Benzodiazepine peptidomimetic BZA-5B interrupts the MAP kinase activation pathway in H-Ras-transformed Rat-1 cells, but not in untransformed cells.",1994-11-01,103,journal-article,7961691,1,A5044267928,Guy L. James,"Department of Molecular Genetics, University of Texas, Southwestern Medical Center, Dallas 75235.",The University of Texas Southwestern Medical Center,I867280407,1
W1580583692,115,"Benzodiazepine peptidomimetic BZA-5B interrupts the MAP kinase activation pathway in H-Ras-transformed Rat-1 cells, but not in untransformed cells.",1994-11-01,103,journal-article,7961691,2,A5079762911,Michael S. Brown,"Department of Molecular Genetics, University of Texas, Southwestern Medical Center, Dallas 75235.",The University of Texas Southwestern Medical Center,I867280407,1
W1580583692,115,"Benzodiazepine peptidomimetic BZA-5B interrupts the MAP kinase activation pathway in H-Ras-transformed Rat-1 cells, but not in untransformed cells.",1994-11-01,103,journal-article,7961691,3,A5022268890,Melanie H. Cobb,Pharmacology,,,1
W1580583692,115,"Benzodiazepine peptidomimetic BZA-5B interrupts the MAP kinase activation pathway in H-Ras-transformed Rat-1 cells, but not in untransformed cells.",1994-11-01,103,journal-article,7961691,4,A5058164552,Joseph L. Goldstein,"Department of Molecular Genetics, University of Texas, Southwestern Medical Center, Dallas 75235.",The University of Texas Southwestern Medical Center,I867280407,1
W1593107231,113,Binding of an alpha 2 adrenergic receptor third intracellular loop peptide to G beta and the amino terminus of G alpha.,1994-11-01,96,journal-article,7961678,1,A5043257441,Joan M. Taylor,,,,1
W1593107231,113,Binding of an alpha 2 adrenergic receptor third intracellular loop peptide to G beta and the amino terminus of G alpha.,1994-11-01,96,journal-article,7961678,2,A5013051485,Gayatry Geetha E. Jacob-Mosier,,,,1
W1593107231,113,Binding of an alpha 2 adrenergic receptor third intracellular loop peptide to G beta and the amino terminus of G alpha.,1994-11-01,96,journal-article,7961678,3,A5012765745,Richard Lawton,,,,1
W1593107231,113,Binding of an alpha 2 adrenergic receptor third intracellular loop peptide to G beta and the amino terminus of G alpha.,1994-11-01,96,journal-article,7961678,4,A5033932805,Ann E. Remmers,,,,1
W1593107231,113,Binding of an alpha 2 adrenergic receptor third intracellular loop peptide to G beta and the amino terminus of G alpha.,1994-11-01,96,journal-article,7961678,5,A5079708061,Richard R. Neubig,,,,1
W1626156799,143,"All of the factors required for assembly of the glucocorticoid receptor into a functional heterocomplex with heat shock protein 90 are preassociated in a self-sufficient protein folding structure, a “foldosome”.",1994-11-01,94,journal-article,7961721,1,A5004393951,Kevin A. Hutchison,"Department of Pharmacology, University of Michigan Medical School, Ann Arbor 48109",University of Michigan–Ann Arbor,I27837315,1
W1626156799,143,"All of the factors required for assembly of the glucocorticoid receptor into a functional heterocomplex with heat shock protein 90 are preassociated in a self-sufficient protein folding structure, a “foldosome”.",1994-11-01,94,journal-article,7961721,2,A5055796949,Kurt D. Dittmar,"Department of Pharmacology, University of Michigan Medical School, Ann Arbor 48109",University of Michigan–Ann Arbor,I27837315,1
W1626156799,143,"All of the factors required for assembly of the glucocorticoid receptor into a functional heterocomplex with heat shock protein 90 are preassociated in a self-sufficient protein folding structure, a “foldosome”.",1994-11-01,94,journal-article,7961721,3,A5020360129,William B. Pratt,"Department of Pharmacology, University of Michigan Medical School, Ann Arbor 48109",University of Michigan–Ann Arbor,I27837315,1
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,1,A5038067466,Patrick T. Harrison,"Physiological Laboratory, University of Cambridge, United Kingdom",Physiological Society,I4210087690,1
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,1,A5038067466,Patrick T. Harrison,"Physiological Laboratory, University of Cambridge, United Kingdom",University of Cambridge,I241749,2
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,2,A5039088246,William C. Davis,"Physiological Laboratory, University of Cambridge, United Kingdom",Physiological Society,I4210087690,1
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,2,A5039088246,William C. Davis,"Physiological Laboratory, University of Cambridge, United Kingdom",University of Cambridge,I241749,2
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,3,A5009640354,Jim C. Norman,"Physiological Laboratory, University of Cambridge, United Kingdom",Physiological Society,I4210087690,1
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,3,A5009640354,Jim C. Norman,"Physiological Laboratory, University of Cambridge, United Kingdom",University of Cambridge,I241749,2
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,4,A5063467893,Austin R. Hockaday,"Physiological Laboratory, University of Cambridge, United Kingdom",Physiological Society,I4210087690,1
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,4,A5063467893,Austin R. Hockaday,"Physiological Laboratory, University of Cambridge, United Kingdom",University of Cambridge,I241749,2
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,5,A5059687616,Janet M. Allen,"Physiological Laboratory, University of Cambridge, United Kingdom",Physiological Society,I4210087690,1
W1581933655,137,Binding of monomeric immunoglobulin G triggers Fc gamma RI-mediated endocytosis.,1994-09-01,93,journal-article,7929100,5,A5059687616,Janet M. Allen,"Physiological Laboratory, University of Cambridge, United Kingdom",University of Cambridge,I241749,2
W1483729606,113,Asialoglycoprotein receptor deficiency in mice lacking the minor receptor subunit.,1994-11-01,92,journal-article,7961705,1,A5058350680,Shun Ishibashi,"Department of Molecular Genetics, University of Texas, Southwestern Medical Center, Dallas 75235.",The University of Texas Southwestern Medical Center,I867280407,1
W1483729606,113,Asialoglycoprotein receptor deficiency in mice lacking the minor receptor subunit.,1994-11-01,92,journal-article,7961705,2,A5044891277,Robert E. Hammer,Green Center For Systems Biology,Center for Systems Biology,I4210155419,1
W1483729606,113,Asialoglycoprotein receptor deficiency in mice lacking the minor receptor subunit.,1994-11-01,92,journal-article,7961705,3,A5037865809,Joachim Herz,Neuroscience,,,1
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,1,A5017160937,Agnès Bergerat,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",University of Paris-Sud,I102197404,1
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,1,A5017160937,Agnès Bergerat,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",Institut Polytechnique de Paris,I4210145102,2
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,1,A5017160937,Agnès Bergerat,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",French National Centre for Scientific Research,I1294671590,3
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,2,A5028438991,Danièle Gadelle,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",University of Paris-Sud,I102197404,1
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,2,A5028438991,Danièle Gadelle,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",Institut Polytechnique de Paris,I4210145102,2
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,2,A5028438991,Danièle Gadelle,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",French National Centre for Scientific Research,I1294671590,3
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,3,A5091702193,Patrick Forterre,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",University of Paris-Sud,I102197404,1
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,3,A5091702193,Patrick Forterre,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",Institut Polytechnique de Paris,I4210145102,2
W1505792072,112,Purification of a DNA topoisomerase II from the hyperthermophilic archaeon Sulfolobus shibatae. A thermostable enzyme with both bacterial and eucaryal features.,1994-11-01,89,journal-article,7961685,3,A5091702193,Patrick Forterre,"Institut de Génétique et Microbiologie, CNRS URA 1354, Université Paris-Sud, Orsay, France",French National Centre for Scientific Research,I1294671590,3
W1518086753,137,Activation of phospholipase C-gamma is necessary for stimulation of phospholipase D by platelet-derived growth factor.,1994-11-01,77,journal-article,7961710,1,A5020315859,Eui‐Ju Yeo,"Howard Hughes Medical Institute, Vanderbilt University School of Medicine, Nashville, Tennessee 37232-0295.",Howard Hughes Medical Institute,I1344073410,1
W1518086753,137,Activation of phospholipase C-gamma is necessary for stimulation of phospholipase D by platelet-derived growth factor.,1994-11-01,77,journal-article,7961710,1,A5020315859,Eui‐Ju Yeo,"Howard Hughes Medical Institute, Vanderbilt University School of Medicine, Nashville, Tennessee 37232-0295.",Vanderbilt University,I200719446,2
W1518086753,137,Activation of phospholipase C-gamma is necessary for stimulation of phospholipase D by platelet-derived growth factor.,1994-11-01,77,journal-article,7961710,2,A5084984241,Andrius Kazlauskas,"Howard Hughes Medical Institute, Vanderbilt University School of Medicine, Nashville, Tennessee 37232-0295.",Howard Hughes Medical Institute,I1344073410,1
W1518086753,137,Activation of phospholipase C-gamma is necessary for stimulation of phospholipase D by platelet-derived growth factor.,1994-11-01,77,journal-article,7961710,2,A5084984241,Andrius Kazlauskas,"Howard Hughes Medical Institute, Vanderbilt University School of Medicine, Nashville, Tennessee 37232-0295.",Vanderbilt University,I200719446,2
W1518086753,137,Activation of phospholipase C-gamma is necessary for stimulation of phospholipase D by platelet-derived growth factor.,1994-11-01,77,journal-article,7961710,3,A5063926336,John H. Exton,"Howard Hughes Medical Institute, Vanderbilt University School of Medicine, Nashville, Tennessee 37232-0295.",Howard Hughes Medical Institute,I1344073410,1
W1518086753,137,Activation of phospholipase C-gamma is necessary for stimulation of phospholipase D by platelet-derived growth factor.,1994-11-01,77,journal-article,7961710,3,A5063926336,John H. Exton,"Howard Hughes Medical Institute, Vanderbilt University School of Medicine, Nashville, Tennessee 37232-0295.",Vanderbilt University,I200719446,2
W1485429931,123,Selective in vivo rescue by GroEL/ES of thermolabile folding intermediates to phage P22 structural proteins.,1994-11-01,71,journal-article,7961726,1,A5067453583,Carl L. Gordon,"Department of Biology, Massachusetts Institute of Technology, Cambridge. 02139.",Massachusetts Institute of Technology,I63966007,1
W1485429931,123,Selective in vivo rescue by GroEL/ES of thermolabile folding intermediates to phage P22 structural proteins.,1994-11-01,71,journal-article,7961726,2,A5085380931,Susan Sather,"Department of Biology, Massachusetts Institute of Technology, Cambridge. 02139.",Massachusetts Institute of Technology,I63966007,1
W1485429931,123,Selective in vivo rescue by GroEL/ES of thermolabile folding intermediates to phage P22 structural proteins.,1994-11-01,71,journal-article,7961726,3,A5054074875,Sherwood Casjens,"Department of Biology, Massachusetts Institute of Technology, Cambridge. 02139.",Massachusetts Institute of Technology,I63966007,1
W1485429931,123,Selective in vivo rescue by GroEL/ES of thermolabile folding intermediates to phage P22 structural proteins.,1994-11-01,71,journal-article,7961726,4,A5002701325,Jonathan King,"Department of Biology, Massachusetts Institute of Technology, Cambridge. 02139.",Massachusetts Institute of Technology,I63966007,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,1,A5004130532,Madhavi Gidh‐Jain,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,1,A5004130532,Madhavi Gidh‐Jain,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,2,A5061545607,Y Zhang,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,2,A5061545607,Y Zhang,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,3,A5030063103,Paul D. van Poelje,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,3,A5030063103,Paul D. van Poelje,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,4,A5041537712,Jiin-Yun Liang,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,4,A5041537712,Jiin-Yun Liang,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,5,A5033687768,Sijia Huang,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,5,A5033687768,Sijia Huang,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,6,A5079955760,J Kim,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,6,A5079955760,J Kim,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,7,A5034362497,John T. Elliott,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,7,A5034362497,John T. Elliott,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,8,A5081061131,Mark D. Erion,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,8,A5081061131,Mark D. Erion,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,9,A5078482941,S J Pilkis,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,9,A5078482941,S J Pilkis,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,10,A5048018962,M R el-Maghrabi,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",Stony Brook University,I59553526,1
W1569135515,175,"The allosteric site of human liver fructose-1,6-bisphosphatase. Analysis of six AMP site mutants based on the crystal structure.",1994-11-01,68,journal-article,7961695,10,A5048018962,M R el-Maghrabi,"Department of Physiology and Biophysics, State University of New York at Stony Brook 11794-8861.",State University of New York,I1327163397,2
W1590138737,117,"PrtD, the integral membrane ATP-binding cassette component of the Erwinia chrysanthemi metalloprotease secretion system, exhibits a secretion signal-regulated ATPase activity.",1994-11-01,56,journal-article,7961727,1,A5002595345,Philippe Delepelaire,"Unité de Physiologie Cellulaire, Institut Pasteur (Centre National de la Recherche Scientifique, URA 1300), Paris, France.",Institut Pasteur,I157536573,1
W1555539264,135,Amino-terminal conserved region in proteinase inhibitor domain of calpastatin potentiates its calpain inhibitory activity by interacting with calmodulin-like domain of the proteinase.,1994-09-01,55,journal-article,7929105,1,A5034321470,Hong Ma,"Institute for Virus Research, Kyoto University, Japan",Kyoto University,I22299242,1
W1555539264,135,Amino-terminal conserved region in proteinase inhibitor domain of calpastatin potentiates its calpain inhibitory activity by interacting with calmodulin-like domain of the proteinase.,1994-09-01,55,journal-article,7929105,2,A5068719920,Hong Yang,"Institute for Virus Research, Kyoto University, Japan",Kyoto University,I22299242,1
W1555539264,135,Amino-terminal conserved region in proteinase inhibitor domain of calpastatin potentiates its calpain inhibitory activity by interacting with calmodulin-like domain of the proteinase.,1994-09-01,55,journal-article,7929105,3,A5030939166,Emiko Takano,"Institute for Virus Research, Kyoto University, Japan",Kyoto University,I22299242,1
W1555539264,135,Amino-terminal conserved region in proteinase inhibitor domain of calpastatin potentiates its calpain inhibitory activity by interacting with calmodulin-like domain of the proteinase.,1994-09-01,55,journal-article,7929105,4,A5016320329,Masakazu Hatanaka,"Institute for Virus Research, Kyoto University, Japan",Kyoto University,I22299242,1
W1555539264,135,Amino-terminal conserved region in proteinase inhibitor domain of calpastatin potentiates its calpain inhibitory activity by interacting with calmodulin-like domain of the proteinase.,1994-09-01,55,journal-article,7929105,5,A5067765946,Masatoshi Maki,"Institute for Virus Research, Kyoto University, Japan",Kyoto University,I22299242,1
W1544179526,124,Mutagenesis identifies amino-terminal residues of nerve growth factor necessary for Trk receptor binding and biological activity.,1994-11-01,53,journal-article,7961687,1,A5087280707,Ai Shih,,,,1
